commodity,cfg,site,rule_name,rule_type,distribution_list,effective_date,email_ids,frequency,last_updated,rule_settings_id,status
efgh24,DBNULL,COMPAL KS,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
MECHANICAL,1CRPK - L11,PTH-BAX,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
Regional Commodity,DBNULL,CCC6,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Networking,DBNULL,PEGATRON TY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh8,DBNULL,PEGATRON SZ MOBILITY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh8,DBNULL,PEGATRON SZ MOBILITY,fjlvdg,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,0b924a9f-1dad-4253-bdc7-af98ace7a77c,Active
ISG Peripheral,DBNULL,WISTRON CD MOBILITY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
MECHANICAL,1C3Y7_CFG,FSJ,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
Processor,DBNULL,COMPAL CD,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
MECHANICAL,1C3Y7_CFG,DBI,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
efgh11,DBNULL,WISTRON CD,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
MECHANICAL,1D8PG_CFG,CCC,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
efgh30,DBNULL,WISTRON CD,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh30,DBNULL,WISTRON CD,qvzt,High PPSL,GSM Manager,2019-07-03,,Monthly,2019-07-03,281ddd13-f1f8-475b-9a54-86f97460509f,Draft
efgh30,DBNULL,WISTRON CD,zqjc,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,cf9c538c-e5a0-41a2-b19c-9f8942a6edf8,Active
efgh30,DBNULL,COMPAL TY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh30,DBNULL,COMPAL TY,bvyvt,Severe STBL,GOE,2019-06-02,,Daily,2019-06-02,642b8451-77e1-493e-b1be-a995f3df6a5b,Draft
efgh7,DBNULL,COMPAL TY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
MECHANICAL,1C4T8_CFG,NRT-FDX,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
MECHANICAL,1D8PG_CFG,TIL,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
Network Card,DBNULL,PEGATRON TY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Network Card,DBNULL,PEGATRON TY,njhch,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,6e100a32-5f70-47cd-aab9-c79f6b7ea63a,Active
Regional Commodity,DBNULL,COMPAL TY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Memory,DBNULL,WISTRON ZS,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Memory,DBNULL,WISTRON ZS,xmll,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,f7120a9c-f2aa-46c4-a424-7a5f468069ee,Active
PROCESSOR,DBNULL,LAX,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
Miscellaneous,DBNULL,COMPAL KS,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh18,DBNULL,CCC,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Mechanical,DBNULL,COMPAL TY IOT,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Network Card,DBNULL,BRH,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Network Card,DBNULL,BRH,dxbt,Severe STBL,GOE,2019-06-02,,Daily,2019-06-02,8331aaee-2995-469e-8ebc-e6dfaab16acb,Draft
Optical,DBNULL,WISTRON CD MOBILITY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh10,DBNULL,FOXCONN MX,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Retired,DBNULL,ICC,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
PROCESSOR,DBNULL,CCC6,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
BATTERY,DBNULL,Quanta SH,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
Software,DBNULL,PEGATRON SZ IOT,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
MECHANICAL,1DC11_ASSY,Quanta SH,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
Retired,DBNULL,PEGATRON SZ IOT,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Monitor,DBNULL,QUANTA,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Mechanical,DBNULL,COMPAL KS MOBILITY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh22,DBNULL,COMPAL CD,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh22,DBNULL,COMPAL CD,uvij,Severe STBL,GOE,2019-06-02,,Daily,2019-06-02,b3d3a415-aba3-4d03-b06f-a0dd7035b857,Draft
efgh15,DBNULL,COMPAL TY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
MECHANICAL,1DC11_ASSY,MEXICO,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
Docking Station,DBNULL,WISTRON CD MOBILITY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Docking Station,DBNULL,WISTRON CD MOBILITY,bdd,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,1c31c55d-c8b3-4e1b-9dfa-6582b93b119b,Active
MECHANICAL,1CMYH,Compal TY,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
Monitor,DBNULL,COMPAL KS MOBILITY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh28,DBNULL,PEGATRON TY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh28,DBNULL,PEGATRON TY,wfpnl,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,c8e27dcb-3b72-4b44-8a56-cb7e11220034,Active
efgh10,DBNULL,COMPAL TY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Docking Station,DBNULL,BRH,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
PEGATRON CQ,DBNULL,EMFP,aiu,Severe STBL,Lahari_Boorla@Dellteam.com,2019-09-04,,Monthly,2019-09-04,7c06123c-32c2-4477-9a8f-f996ea9633c1,Draft
PEGATRON CQ,DBNULL,EMFP,alu,Severe STBL,Lahari_Boorla@Dellteam.com,2019-09-11,,Weekly,2019-09-11,c59ae06a-feaf-4318-8c7f-3881ee2ad3b4,Draft
PEGATRON CQ,DBNULL,EMFP,avd,Severe STBL,"saptagiri_chatarjee@Dellteam.com,Lahari_Boorla@Dellteam.com",2019-08-05,,Daily,2019-08-05,eea72646-d388-4754-8ee6-cfa1756f001c,Draft
PEGATRON CQ,DBNULL,EMFP,avg,Severe STBL,"saptagiri_chatarjee@Dellteam.com,Lahari_Boorla@Dellteam.com",2019-08-06,,Daily,2019-08-06,7b7cd663-5810-4e00-a9fa-8810735977cc,Draft
PEGATRON CQ,DBNULL,EMFP,bfzrvg,Severe STBL,"saptagiri_chatarjee@Dellteam.com,Lahari_Boorla@Dellteam.com",2019-08-07,,Daily,2019-08-07,cf291c47-c554-4949-a05b-415c923c5079,Draft
PEGATRON CQ,DBNULL,EMFP,bizez,Severe STBL,,2019-08-26,,Daily,2019-08-26,aa1d682b-c247-450f-9522-5d1174f864f8,Draft
PEGATRON CQ,DBNULL,EMFP,bvh,Severe STBL,Lahari_Boorla@Dellteam.com,2019-09-04,,Daily,2019-09-04,9d34b0b2-1cca-4fc0-a729-34a31c8adb92,Draft
PEGATRON CQ,DBNULL,EMFP,clozfo,Severe STBL,"saptagiri_chatarjee@Dellteam.com,Lahari_Boorla@Dellteam.com",2019-08-09,,Daily,2019-08-09,38da3956-fa48-4b4f-b7fc-f1967b58bd60,Draft
PEGATRON CQ,DBNULL,EMFP,cywops,Severe STBL,Lahari_Boorla@Dellteam.com,2019-09-11,,Weekly,2019-09-11,c66c16fd-bccb-473b-994e-cabe0bc7b453,Draft
PEGATRON CQ,DBNULL,EMFP,decxgv,Severe STBL,,2019-08-23,,Daily,2019-08-23,f398a1d1-6be5-4732-b605-9bd99fb37f1c,Draft
PEGATRON CQ,DBNULL,EMFP,drmcvl,Severe STBL,Lahari_Boorla@Dellteam.com,2019-09-06,,Daily,2019-09-06,cad2240e-be34-48e1-960e-83b7222104dd,Draft
PEGATRON CQ,DBNULL,EMFP,fdo,Severe STBL,Lahari_Boorla@Dellteam.com,2019-09-11,,Weekly,2019-09-11,ef4ce874-c1a4-454b-aa74-fe4ed2438ef2,Draft
PEGATRON CQ,DBNULL,EMFP,frf,Severe STBL,"saptagiri_chatarjee@Dellteam.com,Lahari_Boorla@Dellteam.com",2019-08-08,,Daily,2019-08-08,80dc6883-864e-41d8-8fc1-335c10c1d527,Draft
PEGATRON CQ,DBNULL,EMFP,galb,Severe STBL,Lahari_Boorla@Dellteam.com,2019-08-30,,Daily,2019-08-30,a89b8d5f-44a5-46af-bfa3-fc5db9de633a,Draft
PEGATRON CQ,DBNULL,EMFP,gehr,Severe STBL,Lahari_Boorla@Dellteam.com,2019-09-06,,Daily,2019-09-06,b7fb9d9f-65ad-43b9-ba53-bccf6556dee9,Draft
PEGATRON CQ,DBNULL,EMFP,hbsx,Severe STBL,Lahari_Boorla@Dellteam.com,2019-09-04,,Weekly,2019-09-04,1090ed3c-d880-457c-abd7-11022f5fc214,Draft
PEGATRON CQ,DBNULL,EMFP,helawj,Severe STBL,"saptagiri_chatarjee@Dellteam.com,Lahari_Boorla@Dellteam.com",2019-08-08,,Daily,2019-08-08,1e495d3f-26e1-4569-af68-b9f85287d334,Draft
PEGATRON CQ,DBNULL,EMFP,icrl,Severe STBL,,2019-08-26,,Daily,2019-08-26,8e909e3f-c9e8-462c-ab5d-4c088e77af9d,Draft
PEGATRON CQ,DBNULL,EMFP,iei,Severe STBL,"saptagiri_chatarjee@Dellteam.com,Lahari_Boorla@Dellteam.com",2019-08-09,,Daily,2019-08-09,b84f0b11-e130-4e61-9d0f-87972f009196,Draft
PEGATRON CQ,DBNULL,EMFP,ipcsz,Severe STBL,Lahari_Boorla@Dellteam.com,2019-08-30,,Daily,2019-08-30,7635bfa6-4f29-4e28-99f8-a8f2fd2fd6e3,Draft
PEGATRON CQ,DBNULL,EMFP,iuj,Severe STBL,Lahari_Boorla@Dellteam.com,2019-08-30,,Monthly,2019-08-30,75f1e049-09ae-45d7-837f-cbe651c7e763,Draft
PEGATRON CQ,DBNULL,EMFP,ivnaj,Severe STBL,"saptagiri_chatarjee@Dellteam.com,Lahari_Boorla@Dellteam.com",2019-08-07,,Daily,2019-08-07,bce7cc45-2ecb-4c2c-9849-bf6e4946eef8,Draft
PEGATRON CQ,DBNULL,EMFP,jayuc,Severe STBL,"saptagiri_chatarjee@Dellteam.com,Lahari_Boorla@Dellteam.com",2019-08-06,,Daily,2019-08-06,81971c2b-5aed-4f7a-9546-d57a9c7469cb,Draft
PEGATRON CQ,DBNULL,EMFP,jnp,Severe STBL,,2019-08-23,,Daily,2019-08-23,ae5d7f8d-a188-44e9-829c-92df9ce359a3,Draft
PEGATRON CQ,DBNULL,EMFP,jwi,Severe STBL,,2019-08-26,,Daily,2019-08-26,823730c1-ee4e-436d-b7f3-46dd5ff4d448,Draft
PEGATRON CQ,DBNULL,EMFP,kpn,Severe STBL,"saptagiri_chatarjee@Dellteam.com,Lahari_Boorla@Dellteam.com",2019-08-07,,Daily,2019-08-07,56306c6a-96f1-42c0-b9c6-f9320e22a6bc,Draft
PEGATRON CQ,DBNULL,EMFP,kqc,Severe STBL,,2019-08-19,,Daily,2019-08-19,7cef8a54-18f8-41a5-a955-4468141fe817,Draft
PEGATRON CQ,DBNULL,EMFP,lljkd,Severe STBL,"saptagiri_chatarjee@Dellteam.com,Lahari_Boorla@Dellteam.com",2019-08-08,,Daily,2019-08-08,c69dee75-2257-4de7-8e2e-aef5024dbb35,Draft
PEGATRON CQ,DBNULL,EMFP,llthxe,Severe STBL,,2019-08-26,,Daily,2019-08-26,a33bcf96-011e-4358-9cf1-431537cda835,Draft
PEGATRON CQ,DBNULL,EMFP,mjvo,Severe STBL,,2019-08-19,,Daily,2019-08-19,1bef96f3-6f82-45b8-9fd5-eb7f958cdcf8,Draft
PEGATRON CQ,DBNULL,EMFP,mwsq,Severe STBL,Lahari_Boorla@Dellteam.com,2019-09-06,,Weekly,2019-09-06,ff4ebffa-193f-4960-ba75-97eb4f7e67fa,Draft
PEGATRON CQ,DBNULL,EMFP,opvo,Severe STBL,Lahari_Boorla@Dellteam.com,2019-09-04,,Daily,2019-09-04,6d4df7dc-42e0-4922-8d32-0170e4800c03,Draft
PEGATRON CQ,DBNULL,EMFP,ovip,Severe STBL,"saptagiri_chatarjee@Dellteam.com,Lahari_Boorla@Dellteam.com",2019-08-06,,Daily,2019-08-06,8e660ad4-ee6f-467e-abfd-1693c0d5744b,Draft
PEGATRON CQ,DBNULL,EMFP,phhk,Severe STBL,Lahari_Boorla@Dellteam.com,2019-09-11,,Weekly,2019-09-11,3e78addf-ba43-4237-b6b3-2e871fa32009,Draft
PEGATRON CQ,DBNULL,EMFP,pqmi,Severe STBL,,2019-08-26,,Daily,2019-08-26,caee58ab-3489-487e-bd3b-d6fcaf52051f,Draft
PEGATRON CQ,DBNULL,EMFP,qgl,Severe STBL,"saptagiri_chatarjee@Dellteam.com,Lahari_Boorla@Dellteam.com",2019-08-07,,Daily,2019-08-07,73935cf7-8a68-440a-8993-cbf938d1b365,Draft
PEGATRON CQ,DBNULL,EMFP,qvi,Severe STBL,Lahari_Boorla@Dellteam.com,2019-09-04,,Weekly,2019-09-04,1ef8e85b-c064-4745-ac96-e6ed5561aa17,Draft
PEGATRON CQ,DBNULL,EMFP,rnls,Severe STBL,,2019-08-19,,Daily,2019-08-19,50fc4253-bfaa-425f-ba99-48075b18eb9c,Draft
PEGATRON CQ,DBNULL,EMFP,rnm,Severe STBL,Lahari_Boorla@Dellteam.com,2019-09-11,,Weekly,2019-09-11,263bd2b4-48aa-4a8f-8694-7ee48d9eab05,Draft
PEGATRON CQ,DBNULL,EMFP,sflehi,Severe STBL,Lahari_Boorla@Dellteam.com,2019-09-06,,Monthly,2019-09-06,51dd696e-5310-4022-acea-172e576b6946,Draft
PEGATRON CQ,DBNULL,EMFP,tis,Severe STBL,,2019-08-23,,Daily,2019-08-23,1ccdbabe-1842-49b0-ad79-7a6e3f47b1b3,Draft
PEGATRON CQ,DBNULL,EMFP,tkzfa,Severe STBL,,2019-08-23,,Daily,2019-08-23,bd014907-efde-402f-b15a-f5eaefd6b311,Draft
PEGATRON CQ,DBNULL,EMFP,tlwe,Severe STBL,Lahari_Boorla@Dellteam.com,2019-09-11,,Weekly,2019-09-11,1f434299-6050-4f99-8058-db721731bf36,Draft
PEGATRON CQ,DBNULL,EMFP,tuvcmo,Severe STBL,,2019-08-26,,Daily,2019-08-26,fa81f846-3e4a-4145-a0e9-87607dc9838c,Draft
PEGATRON CQ,DBNULL,EMFP,ucwa,Severe STBL,"saptagiri_chatarjee@Dellteam.com,Lahari_Boorla@Dellteam.com",2019-08-07,,Daily,2019-08-07,5553f81e-731d-4aa0-bdaf-d19b593065b4,Draft
PEGATRON CQ,DBNULL,EMFP,ujx,Severe STBL,"saptagiri_chatarjee@Dellteam.com,Lahari_Boorla@Dellteam.com",2019-08-09,,Daily,2019-08-09,4088b9f5-c514-45bd-ba75-3bbe431df2eb,Draft
PEGATRON CQ,DBNULL,EMFP,vex,Severe STBL,,2019-08-23,,Daily,2019-08-23,3c8e7286-db48-42f9-a8b2-c07d9a9eb63e,Draft
PEGATRON CQ,DBNULL,EMFP,wgj,Severe STBL,,2019-08-23,,Daily,2019-08-23,ed6c3d8b-e297-4cc7-9345-b4b526e22c10,Draft
PEGATRON CQ,DBNULL,EMFP,wikhbj,Severe STBL,,2019-08-26,,Daily,2019-08-26,3adda950-fdbb-4cf4-9598-2d0e599f24e3,Draft
PEGATRON CQ,DBNULL,EMFP,wmuoe,Severe STBL,"saptagiri_chatarjee@Dellteam.com,Lahari_Boorla@Dellteam.com",2019-08-07,,Daily,2019-08-07,9326467b-e296-43ef-b2ef-48758807377e,Draft
PEGATRON CQ,DBNULL,EMFP,wpqeqs,Severe STBL,,2019-08-23,,Daily,2019-08-23,59c35270-c889-46d1-9b1f-635aed57c481,Draft
PEGATRON CQ,DBNULL,EMFP,wsnsj,Severe STBL,Lahari_Boorla@Dellteam.com,2019-08-30,,Weekly,2019-08-30,8d33e3c1-a9b2-4132-962b-2b63a887c7f2,Draft
PEGATRON CQ,DBNULL,EMFP,xrrtfh,Severe STBL,Lahari_Boorla@Dellteam.com,2019-09-11,,Weekly,2019-09-11,09f9a572-fc91-44f3-b655-0e6b55fac83e,Draft
PEGATRON CQ,DBNULL,EMFP,xsw,Severe STBL,Lahari_Boorla@Dellteam.com,2019-08-29,,Monthly,2019-08-29,4474dcc2-b274-42c8-b89a-466ccbd19801,Draft
PEGATRON CQ,DBNULL,EMFP,yajntk,Severe STBL,"saptagiri_chatarjee@Dellteam.com,Lahari_Boorla@Dellteam.com",2019-08-07,,Daily,2019-08-07,4f6be353-6449-410e-a66e-8c98fce8c3d0,Draft
PEGATRON CQ,DBNULL,EMFP,yem,Severe STBL,"saptagiri_chatarjee@Dellteam.com,Lahari_Boorla@Dellteam.com",2019-08-08,,Daily,2019-08-08,56effd6e-66e7-4f57-8ce4-80576d449339,Draft
PEGATRON CQ,DBNULL,EMFP,zfliq,Severe STBL,,2019-08-26,,Daily,2019-08-26,19051f70-1f68-49c9-9bbe-395a7835377b,Draft
PEGATRON CQ,DBNULL,EMFP,zhade,Severe STBL,"saptagiri_chatarjee@Dellteam.com,Lahari_Boorla@Dellteam.com",2019-08-09,,Daily,2019-08-09,7c591535-419b-4978-9349-ce12375e020f,Draft
PEGATRON CQ,DBNULL,EMFP,zhux,Severe STBL,,2019-08-23,,Daily,2019-08-23,ac4223d3-2d24-4ad6-842b-05697948da71,Draft
PEGATRON CQ,DBNULL,EMFP,zjira,Severe STBL,,2019-08-19,,Daily,2019-08-19,9c909402-df2a-4001-8c95-28816decf7e0,Draft
Monitor,DBNULL,WISTRON ZS,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
Docking Station,DBNULL,COMPAL TY IOT,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh9,DBNULL,BRH,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh19,DBNULL,FOXCONN MX,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh19,DBNULL,FOXCONN MX,vbhk,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,23c161b0-5575-4dcb-a615-411afb7f9ec7,Active
efgh8,DBNULL,ICC,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh8,DBNULL,ICC,fuylmg,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,800e5467-4caf-4116-b895-40fdb7203c04,Active
efgh23,DBNULL,EMFP,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh23,DBNULL,EMFP,vpk,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,0348289b-db81-4091-b868-6203d649556f,Active
BATTERY,DBNULL,CNAMRG,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
efgh29,DBNULL,COMPAL KS MOBILITY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
ISG PERIPHERAL,DBNULL,Compal KS,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
CFI,DBNULL,COMPAL CD,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
CFI,DBNULL,COMPAL CD,frjw,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,643a011b-f0b2-49bd-a665-9f752dbb9f02,Active
CFI,DBNULL,COMPAL CD,xnjj,Severe STBLL,RSCP VP,2019-07-03,,Daily,2019-07-03,84cfeae1-fa69-4e19-9733-aaef5dc716ff,Draft
efgh10,DBNULL,ICC,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
ISG PERIPHERAL,DBNULL,PNGMRG,scass,High PPS,Lahari_Boorla@Dellteam.com,2019-08-05,,Daily,2019-08-05,c7be1c18-0ddd-4885-9206-6d122ad0fa65,Draft
efgh16,DBNULL,INVENTEC WYSE,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh16,DBNULL,INVENTEC WYSE,cdatpj,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,a9179f6e-e10f-4ddc-ba18-2eac2826968b,Active
efgh28,DBNULL,COMPAL KS MOBILITY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
efgh28,DBNULL,COMPAL KS MOBILITY,yqewa,Severe STBL,GOE,2019-05-02,,Daily,2019-05-02,ac8a96d6-0717-4ad6-8196-2176c96c6955,Active
Software,DBNULL,COMPAL TY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
XLOB,DBNULL,WISTRON CD MOBILITY,ABC1,High PPS,"RSCP VP,WWP SVP,GOE,GSM Manager",2019-04-25,,Daily,2019-04-25,e75026ee-7c37-457d-866c-3e79c2926205,Draft
XLOB,DBNULL,WISTRON CD MOBILITY,hcmr,Severe STBL,GOE,2019-06-02,,Daily,2019-06-02,16e73bae-f8b7-4b99-97db-f793abd4997c,Draft
SOFTWARE,SFT_CFG,CCC,aefdi,Severe STBL,Lahari_Boorla@Dellteam.com,2019-09-04,,Weekly,2019-09-04,6074d87f-efb4-4ead-94d7-6c8ca7568900,Draft
SOFTWARE,SFT_CFG,CCC,amvyrx,Severe STBL,,2019-08-19,,Daily,2019-08-19,04f7dd04-3cde-4334-ba3d-0032cf6d6988,Draft
