rule_type,rule_setting_id,year_month_bucket,status,report_date,part_num,site,commodity,current_stbl,recovery_from_stbl,platform,region,closed_date,days_open,days_to_recovery,distribution_list,dsi_1week_prior,dsi_beginning_of_the_month,exec_summary,gsm_name,is_supplier,last_updated_at,last_updated_by,lesson_learned,lesson_learned_due_date,lob,long_term_mitigation,long_term_mitigation_due_date,next_update,odm_feedback,optional_part,part_desc,pps,read_flag,recovery_to_green_dsi,repeat_offender,root_cause,root_cause_classify
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-16,C3YHH,EMFP,MONITOR,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Ko,Jay|Huang,Yan Shui",False,2019-09-11 12:13:08.661+0000,COSRED,,,POWEREDGE,,,,,,"PWR SPLY,250W,CBL,14,DELTA",5,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-16,D679Y,EMFP,MONITOR,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Ko,Jay|Huang,Yan Shui",False,2019-09-11 12:17:10.983+0000,COSRED,,,POWEREDGE,,,,,,"PWR SPLY,250W,CBL,14,DELTA",5,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-16,GF9G1,EMFP,MONITOR,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Ko,Jay|Huang,Yan Shui",False,2019-09-11 12:26:43.901+0000,COSRED,,,POWEREDGE,,,,,,"PWR SPLY,250W,CBL,14,DELTA",5,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-16,H8V2V,EMFP,MONITOR,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Ko,Jay|Huang,Yan Shui",False,2019-09-11 12:29:25.886+0000,COSRED,,,POWEREDGE,,,,,,"PWR SPLY,250W,CBL,14,DELTA",5,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-16,JH8WC,EMFP,MONITOR,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Ko,Jay|Huang,Yan Shui",False,2019-09-11 12:34:16.003+0000,COSRED,,,POWEREDGE,,,,,,"PWR SPLY,250W,CBL,14,DELTA",5,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-16,MNR9Y,EMFP,MONITOR,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Ko,Jay|Huang,Yan Shui",False,2019-09-11 12:38:58.389+0000,COSRED,,,POWEREDGE,,,,,,"PWR SPLY,250W,CBL,14,DELTA",5,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-16,P07CR,EMFP,MONITOR,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Ko,Jay|Huang,Yan Shui",False,2019-09-11 12:41:48.864+0000,COSRED,,,POWEREDGE,,,,,,"PWR SPLY,250W,CBL,14,DELTA",5,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-16,R8G88,EMFP,MONITOR,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Ko,Jay|Huang,Yan Shui",False,2019-09-11 12:44:37.306+0000,COSRED,,,POWEREDGE,,,,,,"PWR SPLY,250W,CBL,14,DELTA",5,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-16,TPVNX,EMFP,MONITOR,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Ko,Jay|Huang,Yan Shui",False,2019-09-11 12:47:52.097+0000,COSRED,,,POWEREDGE,,,,,,"PWR SPLY,250W,CBL,14,DELTA",5,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-16,W1XMG,EMFP,MONITOR,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Ko,Jay|Huang,Yan Shui",False,2019-09-11 12:49:50.531+0000,COSRED,,,POWEREDGE,,,,,,"PWR SPLY,250W,CBL,14,DELTA",5,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-16,XFM1K,EMFP,LCD,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Ko,Jay|Huang,Yan Shui",False,2019-09-11 13:04:39.459+0000,COSRED,,,POWEREDGE,,,,,,"PWR SPLY,250W,CBL,14,DELTA",5,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-16,Y5V6Y,EMFP,MONITOR,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Ko,Jay|Huang,Yan Shui",False,2019-09-11 12:57:28.102+0000,COSRED,,,POWEREDGE,,,,,,"PWR SPLY,250W,CBL,14,DELTA",5,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-14,01N56,ICC,MONITOR,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,True,,False,fsdfdas,PNS - Material Available in HUB
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-14,01N56,MONITOR,ICC,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-09-11 12:32:45.181+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,False,,False,Rootcause1,FCA Demand Upside
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-14,038-001-136-00,ICC,XLOB,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,True,,False,fsdfdas,PNS - Material Available in HUB
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-14,038-001-136-00,XLOB,ICC,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-09-11 11:58:36.165+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,False,,False,Rootcause1,FCA Demand Upside
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-14,09WKP,ICC,MEMORY,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,True,,False,fsdfdas,PNS - Material Available in HUB
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-14,2N1TC,ICC,MONITOR,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,True,,False,fsdfdas,PNS - Material Available in HUB
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-14,4W8HW,ICC,MONITOR,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,True,,False,fsdfdas,PNS - Material Available in HUB
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-14,5DM8K,ICC,SSD,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,True,,False,fsdfdas,PNS - Material Available in HUB
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-14,5DM8K,SSD,ICC,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-09-11 12:16:13.595+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,False,,False,Rootcause1,FCA Demand Upside
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-14,5M4TC,ICC,GRAPHIC / COMM,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,True,,False,fsdfdas,PNS - Material Available in HUB
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-14,FNWVY,ICC,XLOB,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,True,,False,fsdfdas,PNS - Material Available in HUB
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-14,FNWVY,XLOB,ICC,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-09-11 12:26:32.066+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,False,,False,Rootcause1,FCA Demand Upside
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-14,Y78KR,ICC,SSD,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,True,,False,fsdfdas,PNS - Material Available in HUB
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-14,Y78KR,SSD,ICC,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-09-11 12:56:16.472+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,False,,False,Rootcause1,FCA Demand Upside
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-13,C3CFN,EMFP,MONITOR,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Dharshan,Rashmi",False,2019-09-11 12:13:03.426+0000,COSRED,,,PRECISION DESKTOPS,,,,,,"DPK,W10P,HE",15,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-13,G8FD0,EMFP,MONITOR,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Dharshan,Rashmi",False,2019-09-11 12:25:25.533+0000,COSRED,,,PRECISION DESKTOPS,,,,,,"DPK,W10P,HE",15,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-13,H7YCC,EMFP,MONITOR,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Dharshan,Rashmi",False,2019-09-11 12:29:11.771+0000,COSRED,,,PRECISION DESKTOPS,,,,,,"DPK,W10P,HE",15,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-13,JFK4W,EMFP,MONITOR,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Dharshan,Rashmi",False,2019-09-11 12:32:59.749+0000,COSRED,,,PRECISION DESKTOPS,,,,,,"DPK,W10P,HE",15,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-13,KKYFF,EMFP,MONITOR,6.65,9999-12-31,MATIRA3CTO,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Dharshan,Rashmi",False,2019-09-11 12:36:24.310+0000,COSRED,,,PRECISION DESKTOPS,,,,,,"DPK,W10P,HE",15,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-11,038-004-219,ICC,XLOB,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,True,,False,fsdfdas,PNS - Material Available in HUB
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-11,038-004-219,XLOB,ICC,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-09-11 12:05:37.075+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,False,,False,Rootcause1,FCA Demand Upside
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-11,11HRJ,ICC,MONITOR,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,True,,False,fsdfdas,PNS - Material Available in HUB
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-11,11HRJ,MONITOR,ICC,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-09-11 12:34:56.530+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,False,,False,Rootcause1,FCA Demand Upside
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-11,3W0GW,ICC,MONITOR,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,True,,False,fsdfdas,PNS - Material Available in HUB
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-11,48Y6D,ICC,XLOB,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,True,,False,fsdfdas,PNS - Material Available in HUB
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-11,48Y6D,XLOB,ICC,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-09-11 12:23:08.215+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,False,,False,Rootcause1,FCA Demand Upside
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-11,606GD,ICC,MONITOR,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,True,,False,fsdfdas,PNS - Material Available in HUB
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-11,606GD,MONITOR,ICC,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-09-11 12:40:19.852+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,False,,False,Rootcause1,FCA Demand Upside
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-11,JD6CH,ICC,SSD,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,True,,False,fsdfdas,PNS - Material Available in HUB
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-11,JD6CH,SSD,ICC,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-09-11 12:18:12.629+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,False,,False,Rootcause1,FCA Demand Upside
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-11,N2M64,ICC,MEMORY,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,True,,False,fsdfdas,PNS - Material Available in HUB
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-11,N2M64,MEMORY,ICC,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-09-11 12:11:01.476+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,False,,False,Rootcause1,FCA Demand Upside
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-11,NJVDN,ICC,XLOB,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,True,,False,fsdfdas,PNS - Material Available in HUB
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-11,NJVDN,XLOB,ICC,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-09-11 12:28:13.105+0000,COSRED,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,False,,False,Rootcause1,FCA Demand Upside
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-11,NXPC4,ICC,NETWORK CARD,19.01,2019-10-01,PIONEER,APJ,9999-12-31,0,34,Lahari_Boorla@Dellteam.com,,,fsadfs,"Dharshan,Rashmi|Kajana,Kiran",False,2019-08-28 08:51:41.713+0000,SYSTEM,lesson,2019-08-13,POWEREDGE,test,2019-08-29,2019-08-29,test,fdsfsa,"PRC,5120,2.2,19.25MB,SKL,M0",150,True,,False,fsdfdas,PNS - Material Available in HUB
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-10,7N2FG,EMFP,MONITOR,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Ko,Jay",False,2019-09-11 11:58:23.030+0000,COSRED,,,POWEREDGE,,,,,,"PRC,E2176G,3.7GHZ,12MB,CLKS,U0",5,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-10,8VRTV,EMFP,MONITOR,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Ko,Jay",False,2019-09-11 12:07:02.909+0000,COSRED,,,POWEREDGE,,,,,,"PRC,E2176G,3.7GHZ,12MB,CLKS,U0",5,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-10,C21T0,EMFP,MONITOR,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Ko,Jay",False,2019-09-11 12:12:37.780+0000,COSRED,,,POWEREDGE,,,,,,"PRC,E2176G,3.7GHZ,12MB,CLKS,U0",5,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-10,CYKT7,EMFP,MONITOR,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Ko,Jay",False,2019-09-11 12:16:47.367+0000,COSRED,,,POWEREDGE,,,,,,"PRC,E2176G,3.7GHZ,12MB,CLKS,U0",5,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-10,F0J64,EMFP,MONITOR,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Ko,Jay",False,2019-09-11 12:20:42.998+0000,COSRED,,,POWEREDGE,,,,,,"PRC,E2176G,3.7GHZ,12MB,CLKS,U0",5,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
Severe STBL,048075a7-e45c-4167-aae8-0002d7cd3974,201909,open,2019-09-10,H5V08,EMFP,MONITOR,0.4,9999-12-31,STARDUST,EMEA,9999-12-31,0,2914760,"Lahari_Boorla@Dellteam.com,saptagiri_chatarjee@dellteam.com",,,Publishing,"Ko,Jay",False,2019-09-11 12:28:56.596+0000,COSRED,,,POWEREDGE,,,,,,"PRC,E2176G,3.7GHZ,12MB,CLKS,U0",5,False,,False,rootcause1,SUP - Sub Tier  -  Material Constraint
